transcript_id	gene_id	gene_name
ENSDART00000145235	ENSDARG00000093470	si:ch211-39n21.1
ENSDART00000139242	ENSDARG00000068708	ifrd1
ENSDART00000150688	ENSDARG00000068708	ifrd1
ENSDART00000099467	ENSDARG00000068708	ifrd1
ENSDART00000139376	ENSDARG00000015921	pwp1
ENSDART00000003790	ENSDARG00000015921	pwp1
ENSDART00000189215	ENSDARG00000015921	pwp1
ENSDART00000067164	ENSDARG00000045681	irf5
ENSDART00000138366	ENSDARG00000045681	irf5
ENSDART00000133687	ENSDARG00000045681	irf5
ENSDART00000165212	ENSDARG00000045681	irf5
ENSDART00000111247	ENSDARG00000045681	irf5
ENSDART00000067035	ENSDARG00000045594	shisal1a
ENSDART00000132625	ENSDARG00000045911	tulp4a
ENSDART00000067486	ENSDARG00000045911	tulp4a
ENSDART00000066961	ENSDARG00000045540	ppp6r2a
ENSDART00000186698	ENSDARG00000045540	ppp6r2a
ENSDART00000188635	ENSDARG00000045540	ppp6r2a
ENSDART00000137829	ENSDARG00000045595	si:dkey-14k9.3
ENSDART00000171626	ENSDARG00000102659	si:dkeyp-107f9.2
ENSDART00000161244	ENSDARG00000105162	lnc.363
ENSDART00000100737	ENSDARG00000088524	acot17
ENSDART00000066943	ENSDARG00000088524	acot17
ENSDART00000150867	ENSDARG00000063481	si:ch211-214j24.15
ENSDART00000150366	ENSDARG00000045847	si:ch211-214j24.10
ENSDART00000067378	ENSDARG00000045847	si:ch211-214j24.10
ENSDART00000168272	ENSDARG00000104468	si:dkeyp-107f9.4
ENSDART00000170639	ENSDARG00000105137	si:dkey-107f9.5
ENSDART00000163123	ENSDARG00000100387	si:dkey-78o7.3
ENSDART00000166767	ENSDARG00000100855	si:dkey-78o7.6
ENSDART00000137064	ENSDARG00000105306	ENSDARG00000105306
ENSDART00000124451	ENSDARG00000105306	ENSDARG00000105306
ENSDART00000164399	ENSDARG00000102130	si:dkey-16b10.3p
ENSDART00000137958	ENSDARG00000088245	si:dkey-81i14.1
ENSDART00000125835	ENSDARG00000088245	si:dkey-81i14.1
ENSDART00000167364	ENSDARG00000099174	si:dkey-8o9.3p
ENSDART00000152115	ENSDARG00000089814	znf1042
ENSDART00000135750	ENSDARG00000089814	znf1042
ENSDART00000151995	ENSDARG00000096499	si:dkey-81i14.5
ENSDART00000102893	ENSDARG00000070230	aldh1l2
ENSDART00000154399	ENSDARG00000070230	aldh1l2
ENSDART00000172612	ENSDARG00000098514	si:ch211-59d8.3
ENSDART00000018261	ENSDARG00000006215	akr1b1.1
ENSDART00000187456	ENSDARG00000006215	akr1b1.1
ENSDART00000150279	ENSDARG00000016691	cd9b
ENSDART00000147804	ENSDARG00000016691	cd9b
ENSDART00000150694	ENSDARG00000016691	cd9b
ENSDART00000103316	ENSDARG00000016691	cd9b
ENSDART00000135352	ENSDARG00000016691	cd9b
ENSDART00000026559	ENSDARG00000016691	cd9b
ENSDART00000103319	ENSDARG00000016691	cd9b
ENSDART00000137199	ENSDARG00000041665	mkrn1
ENSDART00000142767	ENSDARG00000041665	mkrn1
ENSDART00000142433	ENSDARG00000041665	mkrn1
ENSDART00000133672	ENSDARG00000041665	mkrn1
ENSDART00000150786	ENSDARG00000041665	mkrn1
ENSDART00000131244	ENSDARG00000041665	mkrn1
ENSDART00000061070	ENSDARG00000041665	mkrn1
ENSDART00000163299	ENSDARG00000098515	si:ch211-59d8.1
ENSDART00000135737	ENSDARG00000098515	si:ch211-59d8.1
ENSDART00000067040	ENSDARG00000045598	akr1b1.2
ENSDART00000123953	ENSDARG00000087319	tmem121b
ENSDART00000168536	ENSDARG00000098270	znf1053
ENSDART00000151873	ENSDARG00000096458	si:dkey-26h11.2
ENSDART00000151897	ENSDARG00000096437	si:dkey-26h11.1
ENSDART00000040033	ENSDARG00000016010	nup107
ENSDART00000139832	ENSDARG00000045910	tmem181
ENSDART00000142225	ENSDARG00000045910	tmem181
ENSDART00000103645	ENSDARG00000045910	tmem181
ENSDART00000163436	ENSDARG00000045910	tmem181
ENSDART00000064312	ENSDARG00000043796	ms4a17a.7
ENSDART00000153867	ENSDARG00000091970	ms4a17a.3
ENSDART00000146414	ENSDARG00000089304	nlrc3l2
ENSDART00000186314	ENSDARG00000089304	nlrc3l2
ENSDART00000144310	ENSDARG00000045683	ccdc87
ENSDART00000141395	ENSDARG00000045683	ccdc87
ENSDART00000075602	ENSDARG00000007018	ms4a17a.6
ENSDART00000174283	ENSDARG00000007018	ms4a17a.6
ENSDART00000144225	ENSDARG00000045846	osgep
ENSDART00000067375	ENSDARG00000045846	osgep
ENSDART00000136355	ENSDARG00000024874	dock4b
ENSDART00000133422	ENSDARG00000024874	dock4b
ENSDART00000186134	ENSDARG00000024874	dock4b
ENSDART00000161329	ENSDARG00000024874	dock4b
ENSDART00000165179	ENSDARG00000024874	dock4b
ENSDART00000036646	ENSDARG00000024874	dock4b
ENSDART00000174507	ENSDARG00000024874	dock4b
ENSDART00000155883	ENSDARG00000095695	ms4a17a.10
ENSDART00000075607	ENSDARG00000095695	ms4a17a.10
ENSDART00000150519	ENSDARG00000086650	ttc41
ENSDART00000147684	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000161094	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000160684	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000166389	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000145861	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000158800	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000157549	ENSDARG00000092775	si:dkey-4j21.1
ENSDART00000100867	ENSDARG00000056152	fam3c
ENSDART00000174040	ENSDARG00000053563	ms4a17a.12
ENSDART00000174029	ENSDARG00000053563	ms4a17a.12
ENSDART00000075598	ENSDARG00000053563	ms4a17a.12
ENSDART00000142339	ENSDARG00000053563	ms4a17a.12
ENSDART00000150563	ENSDARG00000096138	si:ch211-284e3.2
ENSDART00000082121	ENSDARG00000014024	ms4a17a.4
ENSDART00000172283	ENSDARG00000098879	si:dkey-4j21.2
ENSDART00000167458	ENSDARG00000098879	si:dkey-4j21.2
ENSDART00000168793	ENSDARG00000098879	si:dkey-4j21.2
ENSDART00000139919	ENSDARG00000045580	lum
ENSDART00000186785	ENSDARG00000045580	lum
ENSDART00000165815	ENSDARG00000099520	si:ch73-223f1.5
ENSDART00000081089	ENSDARG00000058244	il17ra1a
ENSDART00000170868	ENSDARG00000058244	il17ra1a
ENSDART00000150647	ENSDARG00000095997	znf1112
ENSDART00000174167	ENSDARG00000093546	si:ch73-56d11.5
ENSDART00000143358	ENSDARG00000093546	si:ch73-56d11.5
ENSDART00000140679	ENSDARG00000095596	si:dkeyp-4f2.6
ENSDART00000134528	ENSDARG00000056145	si:dkey-159a18.1
ENSDART00000078587	ENSDARG00000056145	si:dkey-159a18.1
ENSDART00000147424	ENSDARG00000003822	ankrd16
ENSDART00000131541	ENSDARG00000003822	ankrd16
ENSDART00000037600	ENSDARG00000003822	ankrd16
ENSDART00000135165	ENSDARG00000078745	pnpla8
ENSDART00000108928	ENSDARG00000078745	pnpla8
ENSDART00000155349	ENSDARG00000078745	pnpla8
ENSDART00000138500	ENSDARG00000045909	dynlt1b
ENSDART00000067482	ENSDARG00000045909	dynlt1b
ENSDART00000173077	ENSDARG00000105458	si:dkeyp-81f3.4
ENSDART00000156344	ENSDARG00000097527	si:ch73-56d11.3
ENSDART00000147574	ENSDARG00000097527	si:ch73-56d11.3
ENSDART00000150444	ENSDARG00000094484	znf1123
ENSDART00000158001	ENSDARG00000094484	znf1123
ENSDART00000150429	ENSDARG00000094308	si:dkey-247i3.6
ENSDART00000150773	ENSDARG00000096226	znf1072
ENSDART00000150851	ENSDARG00000096186	si:dkey-247i3.5
ENSDART00000150269	ENSDARG00000096189	si:dkey-54j5.2
ENSDART00000183779	ENSDARG00000096189	si:dkey-54j5.2
ENSDART00000150319	ENSDARG00000088378	znf1000
ENSDART00000013085	ENSDARG00000012066	dcn
ENSDART00000188460	ENSDARG00000012066	dcn
ENSDART00000133169	ENSDARG00000062983	fbxo18
ENSDART00000180753	ENSDARG00000062983	fbxo18
ENSDART00000091630	ENSDARG00000062983	fbxo18
ENSDART00000185905	ENSDARG00000062983	fbxo18
ENSDART00000185204	ENSDARG00000062983	fbxo18
ENSDART00000174069	ENSDARG00000099099	ENSDARG00000099099
ENSDART00000185718	ENSDARG00000099099	ENSDARG00000099099
ENSDART00000185083	ENSDARG00000099099	ENSDARG00000099099
ENSDART00000174279	ENSDARG00000105694	si:cabz01015815.5
ENSDART00000174027	ENSDARG00000105800	si:cabz01015815.4
ENSDART00000174303	ENSDARG00000105672	si:cabz01015814.1
ENSDART00000174100	ENSDARG00000105672	si:cabz01015814.1
ENSDART00000174135	ENSDARG00000105743	si:cabz01015815.3
ENSDART00000168068	ENSDARG00000098776	si:dkey-4j21.3p
ENSDART00000080702	ENSDARG00000057942	glt8d2
ENSDART00000147629	ENSDARG00000017366	prdm4
ENSDART00000110199	ENSDARG00000017366	prdm4
ENSDART00000150500	ENSDARG00000086449	znf1055
ENSDART00000030215	ENSDARG00000025073	rpl18a
ENSDART00000148933	ENSDARG00000025073	rpl18a
ENSDART00000004879	ENSDARG00000003570	hsp90b1
ENSDART00000150712	ENSDARG00000096011	si:dkeyp-4f2.3
ENSDART00000174298	ENSDARG00000106998	ENSDARG00000106998
ENSDART00000180696	ENSDARG00000106998	ENSDARG00000106998
ENSDART00000109764	ENSDARG00000077926	nopchap1
ENSDART00000174076	ENSDARG00000105675	ENSDARG00000105675
ENSDART00000139053	ENSDARG00000033413	acot18
ENSDART00000132864	ENSDARG00000033413	acot18
ENSDART00000047113	ENSDARG00000033413	acot18
ENSDART00000162487	ENSDARG00000109558	si:dkey-201g16.3
ENSDART00000160842	ENSDARG00000100049	si:dkey-201g16.2
ENSDART00000158240	ENSDARG00000101292	si:dkey-201g16.1
ENSDART00000136192	ENSDARG00000089296	si:dkey-240n22.6
ENSDART00000129607	ENSDARG00000089296	si:dkey-240n22.6
ENSDART00000150417	ENSDARG00000095521	znf1090
ENSDART00000172557	ENSDARG00000104625	ENSDARG00000104625
ENSDART00000150627	ENSDARG00000104625	ENSDARG00000104625
ENSDART00000165558	ENSDARG00000101236	cep83
ENSDART00000161343	ENSDARG00000101236	cep83
ENSDART00000172230	ENSDARG00000101236	cep83
ENSDART00000139586	ENSDARG00000061544	ano6
ENSDART00000087835	ENSDARG00000061544	ano6
ENSDART00000113595	ENSDARG00000074873	pimr170
ENSDART00000168487	ENSDARG00000103365	pimr214
ENSDART00000161518	ENSDARG00000103365	pimr214
ENSDART00000172455	ENSDARG00000103365	pimr214
ENSDART00000150625	ENSDARG00000104584	znf1120
ENSDART00000150868	ENSDARG00000090366	znf1065
ENSDART00000189413	ENSDARG00000090366	znf1065
ENSDART00000146166	ENSDARG00000095461	pimr171
ENSDART00000150732	ENSDARG00000094017	si:dkey-54j5.3
ENSDART00000146931	ENSDARG00000076690	avpr2l
ENSDART00000150445	ENSDARG00000076252	si:dkey-247i3.1
ENSDART00000111083	ENSDARG00000076252	si:dkey-247i3.1
ENSDART00000171079	ENSDARG00000101363	ano2b
ENSDART00000164810	ENSDARG00000101363	ano2b
ENSDART00000192069	ENSDARG00000101363	ano2b
ENSDART00000150380	ENSDARG00000093165	si:dkey-16p6.2
ENSDART00000135048	ENSDARG00000095042	si:dkey-224k5.12
ENSDART00000165589	ENSDARG00000103538	si:dkey-201g16.6
ENSDART00000155385	ENSDARG00000073881	slc41a2b
ENSDART00000113867	ENSDARG00000073881	slc41a2b
ENSDART00000150435	ENSDARG00000096162	si:dkey-16p6.3p
ENSDART00000169387	ENSDARG00000100412	si:dkey-201g16.5
ENSDART00000190363	ENSDARG00000100412	si:dkey-201g16.5
ENSDART00000157496	ENSDARG00000100412	si:dkey-201g16.5
ENSDART00000192904	ENSDARG00000100412	si:dkey-201g16.5
ENSDART00000134417	ENSDARG00000020812	si:ch73-177h5.2
ENSDART00000137770	ENSDARG00000088836	si:dkey-16p6.1
ENSDART00000141339	ENSDARG00000088836	si:dkey-16p6.1
ENSDART00000166019	ENSDARG00000088836	si:dkey-16p6.1
ENSDART00000158639	ENSDARG00000088836	si:dkey-16p6.1
ENSDART00000055317	ENSDARG00000037960	lrrc17
ENSDART00000139305	ENSDARG00000094215	si:dkey-240n22.2
ENSDART00000145906	ENSDARG00000094215	si:dkey-240n22.2
ENSDART00000142978	ENSDARG00000095013	si:dkey-240n22.3
ENSDART00000150310	ENSDARG00000090947	si:dkey-29j8.1
ENSDART00000187588	ENSDARG00000090947	si:dkey-29j8.1
ENSDART00000150491	ENSDARG00000096188	si:dkey-84h14.3
ENSDART00000140480	ENSDARG00000096005	si:dkey-25i10.6
ENSDART00000132234	ENSDARG00000094007	si:ch73-177h5.3
ENSDART00000135614	ENSDARG00000094007	si:ch73-177h5.3
ENSDART00000150439	ENSDARG00000091013	si:dkey-84h14.2
ENSDART00000181450	ENSDARG00000091013	si:dkey-84h14.2
ENSDART00000159918	ENSDARG00000103872	si:dkey-84h14.4
ENSDART00000166716	ENSDARG00000102461	si:dkey-267p21.2
ENSDART00000033188	ENSDARG00000027249	btg1
ENSDART00000159436	ENSDARG00000101296	si:dkey-267p21.1
ENSDART00000122041	ENSDARG00000006396	nrcama
ENSDART00000192554	ENSDARG00000006396	nrcama
ENSDART00000109195	ENSDARG00000006396	nrcama
ENSDART00000008584	ENSDARG00000005451	gdi2
ENSDART00000148638	ENSDARG00000095951	si:ch211-222h17.9
ENSDART00000172202	ENSDARG00000100590	si:dkey-8o9.1p
ENSDART00000145121	ENSDARG00000093924	si:ch211-222h17.8
ENSDART00000174256	ENSDARG00000099076	si:dkey-172k15.17
ENSDART00000174364	ENSDARG00000092241	znf1009
ENSDART00000174060	ENSDARG00000092241	znf1009
ENSDART00000042963	ENSDARG00000034375	chst11
ENSDART00000019458	ENSDARG00000079698	asb13a.1
ENSDART00000150587	ENSDARG00000079698	asb13a.1
ENSDART00000139370	ENSDARG00000079698	asb13a.1
ENSDART00000135826	ENSDARG00000079698	asb13a.1
ENSDART00000174209	ENSDARG00000102027	si:dkey-172k15.11
ENSDART00000174146	ENSDARG00000102027	si:dkey-172k15.11
ENSDART00000174312	ENSDARG00000099945	ENSDARG00000099945
ENSDART00000150848	ENSDARG00000105689	ENSDARG00000105689
ENSDART00000187643	ENSDARG00000105689	ENSDARG00000105689
ENSDART00000174332	ENSDARG00000101763	si:dkey-172k15.14
ENSDART00000174206	ENSDARG00000105831	si:dkey-240n22.10
ENSDART00000152797	ENSDARG00000095717	si:dkey-172k15.6
ENSDART00000185465	ENSDARG00000095717	si:dkey-172k15.6
ENSDART00000146875	ENSDARG00000095717	si:dkey-172k15.6
ENSDART00000186818	ENSDARG00000095717	si:dkey-172k15.6
ENSDART00000188365	ENSDARG00000095717	si:dkey-172k15.6
ENSDART00000174393	ENSDARG00000096001	si:dkey-240n22.8
ENSDART00000150450	ENSDARG00000096001	si:dkey-240n22.8
ENSDART00000174271	ENSDARG00000096001	si:dkey-240n22.8
ENSDART00000166671	ENSDARG00000100963	si:ch211-60d22.1
ENSDART00000139115	ENSDARG00000021239	apaf1
ENSDART00000019165	ENSDARG00000021239	apaf1
ENSDART00000113507	ENSDARG00000021239	apaf1
ENSDART00000174154	ENSDARG00000075090	si:dkey-172k15.18
ENSDART00000157470	ENSDARG00000098610	si:dkey-8o9.2
ENSDART00000166960	ENSDARG00000098610	si:dkey-8o9.2
ENSDART00000124912	ENSDARG00000098610	si:dkey-8o9.2
ENSDART00000167470	ENSDARG00000098610	si:dkey-8o9.2
ENSDART00000163676	ENSDARG00000104678	si:dkey-172k15.10
ENSDART00000174346	ENSDARG00000102480	si:dkey-240n22.9
ENSDART00000174380	ENSDARG00000105712	ENSDARG00000105712
ENSDART00000179901	ENSDARG00000105712	ENSDARG00000105712
ENSDART00000190394	ENSDARG00000105712	ENSDARG00000105712
ENSDART00000180581	ENSDARG00000105712	ENSDARG00000105712
ENSDART00000189208	ENSDARG00000105712	ENSDARG00000105712
ENSDART00000133855	ENSDARG00000095696	si:dkey-240n22.1
ENSDART00000135345	ENSDARG00000095696	si:dkey-240n22.1
ENSDART00000172592	ENSDARG00000095696	si:dkey-240n22.1
ENSDART00000132464	ENSDARG00000045481	gsap
ENSDART00000066891	ENSDARG00000045481	gsap
ENSDART00000017947	ENSDARG00000004794	ccdc146
ENSDART00000135451	ENSDARG00000004794	ccdc146
ENSDART00000146621	ENSDARG00000045482	stk38l
ENSDART00000193353	ENSDARG00000045482	stk38l
ENSDART00000193655	ENSDARG00000045482	stk38l
ENSDART00000174184	ENSDARG00000076476	zgc:173770
ENSDART00000169111	ENSDARG00000099870	tnni4a
ENSDART00000163817	ENSDARG00000099870	tnni4a
ENSDART00000158133	ENSDARG00000099870	tnni4a
ENSDART00000160708	ENSDARG00000099870	tnni4a
ENSDART00000187823	ENSDARG00000099870	tnni4a
ENSDART00000186395	ENSDARG00000099870	tnni4a
ENSDART00000133644	ENSDARG00000021590	magi2a
ENSDART00000009768	ENSDARG00000021590	magi2a
ENSDART00000174249	ENSDARG00000095486	ENSDARG00000095486
ENSDART00000144849	ENSDARG00000095486	ENSDARG00000095486
ENSDART00000150762	ENSDARG00000094558	si:dkeyp-53e4.1
ENSDART00000183160	ENSDARG00000094558	si:dkeyp-53e4.1
ENSDART00000150409	ENSDARG00000045843	apex1
ENSDART00000150620	ENSDARG00000045843	apex1
ENSDART00000150780	ENSDARG00000045843	apex1
ENSDART00000150493	ENSDARG00000045843	apex1
ENSDART00000150306	ENSDARG00000045843	apex1
ENSDART00000067374	ENSDARG00000045843	apex1
ENSDART00000163850	ENSDARG00000045843	apex1
ENSDART00000180644	ENSDARG00000045843	apex1
ENSDART00000129398	ENSDARG00000045843	apex1
ENSDART00000150796	ENSDARG00000096000	si:dkey-29j8.2
ENSDART00000150323	ENSDARG00000096072	si:dkey-29j8.4
ENSDART00000038642	ENSDARG00000022424	slc26a5
ENSDART00000182729	ENSDARG00000022424	slc26a5
ENSDART00000150462	ENSDARG00000096091	si:dkey-29j8.3
ENSDART00000049154	ENSDARG00000031737	pthlha
ENSDART00000174919	ENSDARG00000031737	pthlha
ENSDART00000144815	ENSDARG00000093685	si:ch73-177h5.5
ENSDART00000022539	ENSDARG00000019861	fgl2a
ENSDART00000150255	ENSDARG00000087293	si:dkey-84h14.1
ENSDART00000192537	ENSDARG00000087293	si:dkey-84h14.1
ENSDART00000003621	ENSDARG00000017163	sinup
ENSDART00000132356	ENSDARG00000017163	sinup
ENSDART00000082046	ENSDARG00000059043	ntf3
ENSDART00000150797	ENSDARG00000095993	znf1073
ENSDART00000168891	ENSDARG00000103310	si:dkey-8o9.5
ENSDART00000057254	ENSDARG00000039185	nfyba
ENSDART00000154614	ENSDARG00000039185	nfyba
ENSDART00000168558	ENSDARG00000039185	nfyba
ENSDART00000176617	ENSDARG00000102635	znf1037
ENSDART00000019647	ENSDARG00000020101	psmc2
ENSDART00000132613	ENSDARG00000090461	si:ch211-197f20.1
ENSDART00000191816	ENSDARG00000090461	si:ch211-197f20.1
ENSDART00000188473	ENSDARG00000090461	si:ch211-197f20.1
ENSDART00000171138	ENSDARG00000099652	xpot
ENSDART00000136335	ENSDARG00000059196	si:ch73-177h5.4
ENSDART00000146513	ENSDARG00000059196	si:ch73-177h5.4
ENSDART00000150273	ENSDARG00000095989	si:dkey-25i10.5p
ENSDART00000150476	ENSDARG00000095440	si:dkeyp-53e4.2
ENSDART00000150536	ENSDARG00000096163	si:dkeyp-53e4.3p
ENSDART00000040708	ENSDARG00000020749	caprin2
ENSDART00000064009	ENSDARG00000020749	caprin2
ENSDART00000165044	ENSDARG00000098177	si:dkey-28i19.3
ENSDART00000185054	ENSDARG00000098177	si:dkey-28i19.3
ENSDART00000165335	ENSDARG00000102595	si:dkey-250k10.1
ENSDART00000169256	ENSDARG00000102595	si:dkey-250k10.1
ENSDART00000184708	ENSDARG00000102595	si:dkey-250k10.1
ENSDART00000186452	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000133511	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000146157	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000160632	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000182964	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000188892	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000169630	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000182514	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000170238	ENSDARG00000109604	si:ch211-197f20.2
ENSDART00000164620	ENSDARG00000100283	si:dkey-250k10.3
ENSDART00000150700	ENSDARG00000113192	si:dkey-29p23.2
ENSDART00000141093	ENSDARG00000114935	si:dkeyp-53e4.4
ENSDART00000181832	ENSDARG00000114935	si:dkeyp-53e4.4
ENSDART00000182252	ENSDARG00000114935	si:dkeyp-53e4.4
ENSDART00000183921	ENSDARG00000114935	si:dkeyp-53e4.4
ENSDART00000150490	ENSDARG00000009262	si:dkey-97m3.1
ENSDART00000180463	ENSDARG00000009262	si:dkey-97m3.1
ENSDART00000141967	ENSDARG00000087714	si:ch211-226o13.1
ENSDART00000163000	ENSDARG00000087714	si:ch211-226o13.1
ENSDART00000160111	ENSDARG00000087714	si:ch211-226o13.1
ENSDART00000156496	ENSDARG00000075281	tbc1d30
ENSDART00000130588	ENSDARG00000075281	tbc1d30
ENSDART00000150395	ENSDARG00000089875	si:ch211-226o13.2
ENSDART00000132945	ENSDARG00000089875	si:ch211-226o13.2
ENSDART00000138679	ENSDARG00000113896	si:dkey-29p23.1
ENSDART00000185353	ENSDARG00000113896	si:dkey-29p23.1
ENSDART00000180541	ENSDARG00000113896	si:dkey-29p23.1
ENSDART00000150240	ENSDARG00000068161	si:dkey-16p6.4
ENSDART00000171524	ENSDARG00000068161	si:dkey-16p6.4
ENSDART00000183211	ENSDARG00000068161	si:dkey-16p6.4
ENSDART00000165637	ENSDARG00000101948	si:ch211-39d8.1
ENSDART00000162442	ENSDARG00000101948	si:ch211-39d8.1
ENSDART00000170225	ENSDARG00000101948	si:ch211-39d8.1
ENSDART00000171694	ENSDARG00000099330	si:ch211-246b8.5
ENSDART00000168796	ENSDARG00000105246	si:ch211-246b8.10
ENSDART00000168294	ENSDARG00000105246	si:ch211-246b8.10
ENSDART00000131433	ENSDARG00000094023	si:dkeyp-79f4.1
ENSDART00000066909	ENSDARG00000045493	slc35e3
ENSDART00000169031	ENSDARG00000099751	si:dkey-250k10.4
ENSDART00000160548	ENSDARG00000099432	si:ch211-246b8.1
ENSDART00000189989	ENSDARG00000099432	si:ch211-246b8.1
ENSDART00000169795	ENSDARG00000114938	si:ch211-246b8.9
ENSDART00000168327	ENSDARG00000070314	cald1a
ENSDART00000103048	ENSDARG00000070314	cald1a
ENSDART00000141133	ENSDARG00000045524	lamb1b
ENSDART00000066945	ENSDARG00000045524	lamb1b
ENSDART00000161860	ENSDARG00000103215	pimr169
ENSDART00000171619	ENSDARG00000103215	pimr169
ENSDART00000170628	ENSDARG00000103215	pimr169
ENSDART00000165813	ENSDARG00000102941	si:ch211-249c2.1
ENSDART00000174325	ENSDARG00000043781	psmb10
ENSDART00000174383	ENSDARG00000043781	psmb10
ENSDART00000099943	ENSDARG00000043781	psmb10
ENSDART00000153679	ENSDARG00000097086	znf1185
ENSDART00000171545	ENSDARG00000097086	znf1185
ENSDART00000155070	ENSDARG00000097215	si:dkey-172k15.3
ENSDART00000154142	ENSDARG00000097215	si:dkey-172k15.3
ENSDART00000154339	ENSDARG00000058127	hcfc2
ENSDART00000153963	ENSDARG00000058127	hcfc2
ENSDART00000156919	ENSDARG00000058127	hcfc2
ENSDART00000146627	ENSDARG00000094305	si:ch211-226o13.3
ENSDART00000147130	ENSDARG00000087518	si:dkey-261p22.1
ENSDART00000136694	ENSDARG00000087518	si:dkey-261p22.1
ENSDART00000101961	ENSDARG00000087518	si:dkey-261p22.1
ENSDART00000185246	ENSDARG00000087518	si:dkey-261p22.1
ENSDART00000183525	ENSDARG00000087518	si:dkey-261p22.1
ENSDART00000133157	ENSDARG00000045685	cntn1b
ENSDART00000067166	ENSDARG00000045685	cntn1b
ENSDART00000067193	ENSDARG00000045708	adm2a
ENSDART00000163658	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000171290	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000160689	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000168407	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000162939	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000169435	ENSDARG00000103105	si:dkey-105f21.1
ENSDART00000150297	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000184163	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000181638	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000158019	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000162441	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000189056	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000150827	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000171367	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000191745	ENSDARG00000111465	ENSDARG00000111465
ENSDART00000102656	ENSDARG00000070126	si:dkey-22l11.6
ENSDART00000150869	ENSDARG00000070126	si:dkey-22l11.6
ENSDART00000140954	ENSDARG00000045765	asb13a.2
ENSDART00000184978	ENSDARG00000045765	asb13a.2
